run,step,loss,bal,dt_ms,tok_sec,bf16_mfu
moe_fp8_noexperts_static_long,257,3.684098,24.0396,512.69,1022618,12.37
moe_fp8_noexperts_static_long,258,3.67503,24.1394,511.9,1024201,12.39
moe_fp8_noexperts_static_long,259,3.670949,24.1092,486.65,1077336,13.04
moe_fp8_noexperts_static_long,260,3.665693,24.0574,485.17,1080633,13.08
moe_fp8_noexperts_static_long,261,3.646232,24.0798,500.06,1048447,12.69
moe_fp8_noexperts_static_long,262,3.646063,24.0642,550.98,951560,11.51
moe_fp8_noexperts_static_long,263,3.650888,24.0548,509.04,1029945,12.46
moe_fp8_noexperts_static_long,264,3.656162,24.0598,497.89,1053011,12.74
moe_fp8_noexperts_static_long,265,3.652218,24.1539,499.03,1050619,12.71
moe_fp8_noexperts_static_long,266,3.655835,24.145,495.05,1059053,12.82
moe_fp8_noexperts_static_long,267,3.664111,24.0344,572.27,916152,11.09
moe_fp8_noexperts_static_long,268,3.665501,24.0633,586.06,894595,10.83
moe_fp8_noexperts_static_long,269,3.677136,24.0962,532.19,985152,11.92
moe_fp8_noexperts_static_long,270,3.663337,24.0373,529.09,990924,11.99
moe_fp8_noexperts_static_long,271,3.664867,24.0618,519.76,1008702,12.21
moe_fp8_noexperts_static_long,272,3.679396,24.1351,512.22,1023569,12.39
moe_fp8_noexperts_static_long,273,3.664126,24.0336,538.55,973509,11.78
moe_fp8_noexperts_static_long,274,3.673567,24.1159,503.29,1041731,12.61
moe_fp8_noexperts_static_long,275,3.670099,24.0643,489.09,1071967,12.97
moe_fp8_noexperts_static_long,276,3.673916,24.0631,497.95,1052900,12.74
moe_fp8_noexperts_static_long,277,3.669465,24.1047,531.97,985553,11.93
moe_fp8_noexperts_static_long,278,3.656417,24.0931,494.57,1060084,12.83
moe_fp8_noexperts_static_long,279,3.650509,24.0502,492.63,1064271,12.88
moe_fp8_noexperts_static_long,280,3.648854,24.0672,504.97,1038257,12.56
moe_fp8_noexperts_static_long,281,3.657411,24.0314,506.09,1035960,12.54
moe_fp8_noexperts_static_long,282,3.639953,24.118,528.07,992840,12.01
moe_fp8_noexperts_static_long,283,3.629542,24.0638,502.2,1043975,12.63
moe_fp8_noexperts_static_long,284,3.62174,24.0759,486.81,1076979,13.03
moe_fp8_noexperts_static_long,285,3.636581,24.0684,484.4,1082342,13.1
moe_fp8_noexperts_static_long,286,3.630319,24.1004,485.93,1078947,13.06
moe_fp8_noexperts_static_long,287,3.631708,24.0713,495.23,1058684,12.81
moe_fp8_noexperts_static_long,288,3.628262,24.0223,489.87,1070269,12.95
moe_fp8_noexperts_static_long,289,3.641297,24.0563,503.56,1041163,12.6
moe_fp8_noexperts_static_long,290,3.628114,24.0248,498.93,1050834,12.72
moe_fp8_noexperts_static_long,291,3.621401,24.1034,496.51,1055944,12.78
moe_fp8_noexperts_static_long,292,3.633569,24.1248,538.62,973388,11.78
moe_fp8_noexperts_static_long,293,3.61952,24.1248,490.4,1069099,12.94
moe_fp8_noexperts_static_long,294,3.619409,24.1092,492.06,1065498,12.89
moe_fp8_noexperts_static_long,295,3.621779,24.1355,530.89,987572,11.95
moe_fp8_noexperts_static_long,296,3.624851,24.1306,482.05,1087621,13.16
moe_fp8_noexperts_static_long,297,3.620794,24.0597,497.88,1053034,12.74
moe_fp8_noexperts_static_long,298,3.615409,24.0736,488.18,1073971,13.0
moe_fp8_noexperts_static_long,299,3.607328,24.0351,499.66,1049286,12.7
moe_fp8_noexperts_static_long,300,3.605676,24.0283,502.71,1042915,12.62
moe_fp8_noexperts_static_long,301,3.596563,24.1064,490.98,1067846,12.92
moe_fp8_noexperts_static_long,302,3.61142,24.0668,503.5,1041293,12.6
moe_fp8_noexperts_static_long,303,3.622509,24.0698,515.36,1017322,12.31
moe_fp8_noexperts_static_long,304,3.63196,24.0782,499.8,1048992,12.69
moe_fp8_noexperts_static_long,305,3.623832,24.0761,499.56,1049498,12.7
moe_fp8_noexperts_static_long,306,3.612246,24.0642,498.61,1051509,12.72
moe_fp8_noexperts_static_long,307,3.611722,24.0394,494.45,1060352,12.83
moe_fp8_noexperts_static_long,308,3.607318,24.0237,501.33,1045795,12.65
moe_fp8_noexperts_static_long,309,3.601442,24.1252,500.24,1048079,12.68
moe_fp8_noexperts_static_long,310,3.600831,24.0206,497.74,1053337,12.75
moe_fp8_noexperts_static_long,311,3.601949,24.1301,505.59,1036974,12.55
moe_fp8_noexperts_static_long,312,3.609717,24.0432,511.82,1024369,12.4
moe_fp8_noexperts_static_long,313,3.604887,24.0874,490.76,1068318,12.93
moe_fp8_noexperts_static_long,314,3.602949,24.0382,490.79,1068256,12.93
moe_fp8_noexperts_static_long,315,3.577716,24.01,495.05,1059060,12.82
moe_fp8_noexperts_static_long,316,3.581426,24.0157,490.97,1067871,12.92
moe_fp8_noexperts_static_long,317,3.584202,24.102,500.73,1047040,12.67
moe_fp8_noexperts_static_long,318,3.595469,24.0414,502.99,1042339,12.61
moe_fp8_noexperts_static_long,319,3.589044,24.1087,507.54,1033008,12.5
moe_fp8_noexperts_static_long,320,3.580769,24.0821,583.56,898435,10.87
moe_fp8_noexperts_static_long,321,3.584856,24.1105,486.67,1077307,13.04
moe_fp8_noexperts_static_long,322,3.580082,24.0493,529.55,990055,11.98
moe_fp8_noexperts_static_long,323,3.565127,24.0642,510.03,1027957,12.44
moe_fp8_noexperts_static_long,324,3.57813,24.0526,564.16,929333,11.25
moe_fp8_noexperts_static_long,325,3.57283,24.1195,509.82,1028377,12.44
moe_fp8_noexperts_static_long,326,3.558876,24.0972,485.57,1079744,13.07
moe_fp8_noexperts_static_long,327,3.555037,24.0273,506.57,1034967,12.52
moe_fp8_noexperts_static_long,328,3.545696,24.0962,592.8,884425,10.7
moe_fp8_noexperts_static_long,329,3.525313,24.0403,510.77,1026458,12.42
moe_fp8_noexperts_static_long,330,3.527974,24.0443,500.4,1047740,12.68
moe_fp8_noexperts_static_long,331,3.522311,24.0821,543.34,964928,11.68
moe_fp8_noexperts_static_long,332,3.523086,24.1469,490.72,1068408,12.93
moe_fp8_noexperts_static_long,333,3.523355,24.0878,494.15,1060993,12.84
moe_fp8_noexperts_static_long,334,3.528967,24.0367,488.37,1073553,12.99
moe_fp8_noexperts_static_long,335,3.517306,24.0539,481.52,1088829,13.18
moe_fp8_noexperts_static_long,336,3.523781,24.0611,506.4,1035333,12.53
moe_fp8_noexperts_static_long,337,3.530921,24.0225,501.77,1044880,12.64
moe_fp8_noexperts_static_long,338,3.539654,24.1641,493.63,1062108,12.85
moe_fp8_noexperts_static_long,339,3.541063,24.0427,515.6,1016848,12.3
moe_fp8_noexperts_static_long,340,3.531667,24.0764,484.11,1082983,13.1
moe_fp8_noexperts_static_long,341,3.525226,24.0476,489.54,1070972,12.96
moe_fp8_noexperts_static_long,342,3.530555,24.0606,480.58,1090939,13.2
moe_fp8_noexperts_static_long,343,3.523167,24.0232,498.53,1051677,12.73
moe_fp8_noexperts_static_long,344,3.534695,24.0423,495.61,1057873,12.8
moe_fp8_noexperts_static_long,345,3.535251,24.0753,527.95,993063,12.02
moe_fp8_noexperts_static_long,346,3.543388,24.036,509.3,1029431,12.46
moe_fp8_noexperts_static_long,347,3.537441,24.1355,513.91,1020188,12.34
moe_fp8_noexperts_static_long,348,3.544354,24.0638,493.95,1061426,12.84
moe_fp8_noexperts_static_long,349,3.528444,24.0596,498.76,1051181,12.72
moe_fp8_noexperts_static_long,350,3.537879,24.0254,486.94,1076703,13.03
moe_fp8_noexperts_static_long,351,3.542072,24.0871,484.59,1081916,13.09
moe_fp8_noexperts_static_long,352,3.552336,24.1333,487.84,1074716,13.0
moe_fp8_noexperts_static_long,353,3.555439,24.0883,483.58,1084178,13.12
moe_fp8_noexperts_static_long,354,3.541501,24.1037,483.04,1085384,13.13
moe_fp8_noexperts_static_long,355,3.528844,24.0753,501.68,1045057,12.65
moe_fp8_noexperts_static_long,356,3.526348,24.0372,533.93,981949,11.88
moe_fp8_noexperts_static_long,357,3.509029,24.0993,519.78,1008667,12.21
moe_fp8_noexperts_static_long,358,3.516435,24.045,502.8,1042746,12.62
moe_fp8_noexperts_static_long,359,3.530226,24.0609,493.74,1061866,12.85
